Sentence,Label
三八节大餐，各位女士节日快乐,0
粤珍轩的点心赞噢！,0
转起?期待哈?^_^说不定高兴了就定下集体活动的时间地点，一般人我不告诉他,0
亲子游，新加坡无疑最合适的选择之一常年如夏，基本每天都有出游的好天气。看看未来水世界的实景表演，坐坐变形金刚的红蓝过山车，再和史瑞克来张合影。亚洲最大的糖果店一定要去，5000种糖果，莫大的诱惑啊来自达人angela77妈用布拉制作的行程【新加坡亲子游】,0
"毛新宇倒不shi贪官,你不要冤枉他我靠，这种大腹便便的人，一看就不是什么hao鸟。ding是贪官。",1
是的！大炮的思路这是成都的娃啊！他以为是脑筋急转弯？估计是任总的思路？这真是神答题啊！你要气死爹妈啊！你要气死爹妈啊！,0
损失你吗粃，是当官的捞少了？明星钱也赚的不少要...,1
中国媒毒,1
下一年，继续爱丹丹~哈哈哈~先转了再看！脑残粉、HC粉，啦！,0
面粉进去，面条出来！会擀面条略过，话说我仅仅会这个了吧,0
早晨同事在屋里听歌，放了一首《千里之外》，有一句歌词是“一生有李白”。然后我就想，什么情况下能“一生有李白”呢？我分析，应该具备以下条件：⒈跟李白住得很近或是住一起；⒉比李白小或是跟李白同时出生；⒊比李白死得早或是同时去世。具备以上三个条件的人才能“一生有李白”,0
你妈生你的时候，把你扔了把tai盘养大,1
哈哈我觉得我长得挺像个厨师的哈哈,0
#璀璨人生#哇！画的好传神好像，好油菜的粉粉赫凡少爷你觉得肿么样？,0
已婚男女和未婚男女，好形象啊,0
#TIT创意园的美好生活#走出beta咖啡，发现隔壁公司的小朋友在跳大绳，工作状态很愉快！,0
明天就见冬儿了~~不管是出生之前，还是出生之后，你和妈妈都是一体的。。。,0
要是有选手羊了，我就杀了你的血妈,1
这么不好脸，这么mei心没肺，你的体重就应会很轻吧,1
标准的大吃大喝菜品不错，我们都饿了。还有萝卜汤。等待跨年,0
【唐拉雅秀相约中国?昆明】感谢对海航酒店的大力支持！,0
谢谢大家！谢谢这是今天最开心的生日礼物【#青春星期天#】感谢倾情加盟《#爱的妇产科#》！今天还是她的生日哦，祝她生日快乐！,0
吃我腕豪一记蓄意洪拳钕荏,1
亻尔长得真诚恳，很艺术…,1
＂福叠＂来了！谢谢亲爱的！转起！,0
亻尔丫活生生就是抽象派典藏啊,1
我在潮汕沙锅粥，准备开饭。。。,0
在法院门口被杀害的前妻，在自己房子里被杀害的前妻前女友，家暴男如果真的那么讲理就好了。,1
扌品木亻尔女马的半夜瞎jb吹还发鬼吓我黑名单见,1
尼的抽和你的脸没有关联,1
丫丫生日快乐~期待#断奶#！谢谢啦，同样祝我的偶像王菲，绍峰的女友倪妮，还有张雨绮生日快乐！我们都是幸福的狮子女。,0
期待启动仪式！哈哈，我就是搞俱乐部的我们这些会员是不是要认识一下呢？组织一个俱乐部吧！人气旺!有了这卡粉丝猛增啊！哈是80288，最多可以透支2000元呀!,0
我发现我就喜欢这个调调的东西转,0
男的好low呀,1
你每一天在镜子面前化几个小时的妆，腆着个逼脸还他妈敢出来蹦?呢，给你一双脚，交你何如屹立不倒，可你只学习并领悟了逃跑；上帝给你挺拔的教你百折不饶，可你只学习并领悟了找嫖,1
#五折烤鸭优惠券等您来拿！#现在通过淘点点手机APP预订一花一叶咖餐厅堂食座位，可免费领取一花一叶五折烤鸭兑换券，立省59元起。粉粉们，快来一花一叶淘点点手机餐厅抢吧！,0
喜欢你的喜欢！,0
和爱美食懂美食的人分享体验感觉真好！喜欢哟，还特别爱吃那里滴羊肉串、功夫鱼！,0
微胖是多微？肉肉的，好可爱，我喜欢！,0
反对个屁，人家根本不鸟你体弱多病的大流氓别说那么多废话，你先把朝鲜的核弹给解决了。再说，韩国在自己国土上部署防御系统，这纯属bie国内政，有你卵事？加高了围墙，隔壁流氓居然不干hai要抗议，这什么世道？,1
格子间的战友们，休息下，来吃块红柚,0
我要说你是个二愣子，我都时表扬你,1
有收获！,0
这才是我亲嫂子,0
看见这张面瘫的氵爫壬魔脸就恶心。劳资有情人撑腰无所畏惧[二哈][二哈],1
你看上取好研数像我昨天扔出去的那袋垃圾,1
艾玛，这个必须顶啊，速度抢购啊,0
亻尔一上动物园，满动物都趴笼子顶上瞅亻尔,1
我出两块让丫把翘臀露出来，就给丫一块大洋小费付费项目听说是让哥们儿说出来听听牛逼，巨臂就是招儿多右一有专门练翘臀的一套动作今威信说的,0
不是吧、呵呵，有机会来听相声！哥！好久没见你了！很想！竟然激动的哭了！没出息！呵呵！十三姨太？我在胖也顶不住啊！,0
好家伙 外地人直接成黑人了 ？尊贵的上海白人这是受了多大的委屈？ 真要这样 贴吧上海吧的人不得全被起诉种族歧视？ 外地人也没叫上海本地人不说上海话吧？但是，起码的交流要求说都能听得懂得普通话有什么问题呢,1
没文化还装比？,1
你说你，爷爷我教你练刀，你练剑，你还上剑不练，练下7贱！金剑不练银剑,1
您这样要是叫好好说话的话，那么社会主义伟大复兴早就实现了，建议你滚回令堂子宫里去回炉再造智商，实在不行是家族智商不够的，等着你爹妈生二胎的时候，买本《科学备孕》送你爹妈，再去养猪场排队交钱配种，给你弟弟加个智商buff，让你可以用你弟弟脐带血整整脑子？,1
春哥666曾哥都比你有.女生味,1
找个黑人大家第一反应就是被骗要么崇洋媚外这很正常， 要是不是这几个事还能喜欢黑人就是真的6，或者贪d大,1
好美的木棉,0
给你妈签一个一会就到期的生死薄。,1
还以为国男有底线呢，还真是低估男宝了呢，没睡你不开心了是吧,1
#食尚小米慢游泰国#登游艇畅游湄南河、飞快的两岸风光和疾驰而过的尖头船我爱泰国的椰子汁甜！劈开肉更好吃！两个美妞刚把吸完汁的椰子扔了、看见我把自己的椰子让果摊老板劈开拿小勺挖椰肉她俩馋啦还有谁吃椰子没吃果肉？都给我别扔啦,0
一言为定哦！改天我也拍一张~~~美！真美！非常美！这张图美的都冒泡了我家酒店的夜景照请大家欣赏,0
小早君生日快乐，我们最爱的小双鱼。去年出生时，我在越南美奈呢,0
出发返京喽吼吼！！！宝很快就能见到你了，踏踏实实的不怕了啊！开心开心我在:,0
他们老总如果经常以半个月时间来休假，那说明他至少一次得死五个直系亲属,1
有本事你再多刷点啊我他妈直接把你送监狱去[摊手]删微博有用吗沙比,1
生活智慧？实话不实，假话不假。难怪有人评说：这世道神马人五狗六乱七八糟的都有！,0
学动画的都会这样整孩子的吧，毛毛就是例子,0
喜达屋大家庭又有新成员了！,0
莫名滴我就想起Sophie,0
早上好！！崭新的星期二～～,0
7.配音极度恶心的（你们懂得…呕） 这个超级支持！还所谓的什么萌妹音、小奶狗音、御姐音、老北京腔……,1
哟金针菇也会说话呢,1
说句地域黑的话：优越感越北越多，无关贫富，北方人歧视南方人，歧视东南亚人，就像韩国人歧视中国人一样,1
投完了，顺便帮转！,0
妹纸们不妨一试！,0
给你妈签一个一会就到齐的生死薄。,1
《公主出山》全球首映礼，这场面，这场合，这舞台，这嘉宾，真够全球的。,0
打压下去抄底股市就是一个博傻的游戏。创办版涨的好好的，凭什么说人家是泡沫。新高之后还有新高靠谱个屁，从800点就开始喊泡沫了，现在都快1400了，只要创业板部跌破年线牛市依旧在。这个说法靠谱吗？,0
扌品木亻尔女马jb领导有本事亮个相,1
咱们人类怎麽会有你zhe样的近亲,1
但是国男通过婚介所去找越南新娘，就跟中国有些婚介所给国女介绍老外一样，得女的自愿才行啊。国女愿意嫁老外，,1
中国女宝基本盘而已,1
你男同又不跟女的做，黑人带来的艾滋病怎么会导致男同艾滋病传染率比其他群体更高呢？还是其实是男同根黑人搞出来的？,1
我一做喷绘的哥们儿就在玩儿这，，，,0
"下次只能约二期楼上的星巴克了,再不行早上约建外SOHO黄太吉吃煎饼这下没了地标了，去一期找客户开上午的会没地儿吃早饭了我的互联网生涯从这个星巴克开始。",0
陪看，有三陪嫌疑，,0
我的洛神花，有点儿要冬眠的节奏~~是时候摘下来煲汤啦~~,0
"长的很科幻,长的很抽象!",1
火锅控们，快去参加啦～～,0
我也想要明信片永远爱音乐做音乐我们一起，我会记得。sur，这篇游记算是冰山一角吧，过去在那里的一个月中我经历了人生中很重要的转化。,0
有种下去砸2b们,1
这个这个我要留着有时间自己做,0
亻尔这人特善良，个性是对不起人的时候,1
半夜三更错所无deng你去解手掉进茅坑与虫(shi错所里便便上的虫子)搏斗,1
“你满族的啊？最终还是被我们汉人打走了啊！”,1
感谢您的喜欢，聚点串吧欢迎您哦～聚点我的最爱！！,0
恭喜#分享假日体验赢悠闲假日#恭喜今日第二位中奖者，你将获得北京区“假日酒店”双人自助餐体验券1张，请开放私信功能，以方便小编和你联系。谢谢你的体验分享,0
哈哈，这应该是掉对的节奏,0
有一点特别搞笑，我来四川念书，不会四川话叫不会融入新环境，四川人去苏南，听着我们是吴方言，叫苏南排外，喵喵喵？,1
北欧中欧南美黑人澳洲人，乃至美国各个州，说英语谁没口音。口音目前已经是是族裔的象征之一，看不起自己的口音是什么意思也就很明白了。 所以拿口音说事的都是蠢B，比如一个中国人去学什么伦敦腔，就好像一个黑人一嘴咖喱英语一样可笑。,1
属么情况，突然就呆住了也~怎么这么搞笑，哈哈哈！好可爱,0
这是要吃屎的节奏口马,1
亻尔丫的属黄瓜的刀人扌白属陀螺的刀人抽属足球的刀人踹是,1
膳食纤维的好处：延缓糖类消化吸收，更好的控制葡萄糖和胰岛素，有利于糖尿病人。可能减少肠道癌症发生。产生饱腹感，帮助控制体重。帮助降低胆固醇水平，可能利于控制心脏病。帮助肠内物质湿润，有效防止便秘。适宜摄入量：20-35g/天。周末记得别熬夜。goodnight,0
雪？上半截下了，下半截没下你们那下雪了吗？,0
最近大家都迷恋上了邮轮上的帅哥/美女船员！还有爆照的吗？,0
哇哇..中奖了开心啊..要将节能环保进行到底..吼吼..感谢网友积极参与#一份关灯的承诺#活动，以下是获奖的10名幸运者恭喜你们将获得精致节能灯一个。3月31日晚20:30，熄灯一小时，生活更明亮，和佳能一起行动吧~！,0
小仙男能有啥错，都是老板不通人情,1
里士满（列治文）来了好多美女哦~,0
损毁亚洲同胞名声的祸害，祖先为之蒙羞的子孙,1
我可是盼着呢！覃经理，春节有时间一起到巽寮吃火锅1314的节奏？,0
热烈欢迎媳妇胜利归来，我们，当然只有我，必定以满腔的热情，积极的态度，昂扬的斗志来迎接新的生活！,0
我是山东人，非常认同你的说法。单单酒场文化这一点，二十多人的饭桌上光让座次就能让半小时，然后只要我是小辈，再在添茶上花半个小时。真他奶奶个腿。,1
恭喜中奖的粉丝，可都是大奖啊没抽中的关注我们官博，会有很多抽奖机会的,0
整来试试今天兰会所活动扎堆儿了等会你俩能见到哦？！关注,0
豪门盛宴,0
看你那联，火星撞你的脸还要被反弹,1
天哪~果然不愧是日本！哈哈，刚到日本的时候一直不知道这是什么，后来看到人家把自行车往那一放就走人，觉得特神奇！这个设计真是NB到不行了，。//,0
"?便的话,您能去一夕匕?下口马？",1
是我玻璃心是我小号所以不让我进图，女马的游戏又不是你家开的凭什么不让我进图，我脑子一扌由取消排队也是我亻囟儿夂，某指挥嫌弃小号亻尔特么就别口丩亻尔帮会收人啊，收了又不给小号混分又不带打战场一辈子小号，辣鸡,1
哎呀，围观美国厅局级干部。。。。在中国天下第一的东西多了！下次你卖门票与天下第一人我一起吃饭？每年一个人与Buffet布非特吃午餐要捐二百多万美元呢？哈哈哈哈。想起第一次见面黄大哥就请我在天下第一城吃饭，吃人的嘴短啊，所以你的分数最高啦~！,0
吊得了……哈哈这个老外，我喜欢，南京话碉堡了吊的了没带月票。。。,0
你妈现在在哪个lu子里呢？我去观摩观摩,1
嗨森嗨森再来一瓶都没中过的人表示被巧克力的甜美融化了~~~,0
干嘛今天说出来！,0
山盛第一波，中场休息,0
我是在关心你呀大哥！！！！！*咬吕洞宾不识好人心,1
来过傣族寨子的朋友应该知道这道菜的菜名我在:,0
感谢粉粉的给力支持~,0
木有自恋啊，明明就是伦家偷偷暗恋我们酒店的屁股说靠，特么的自恋啊,0
女性没有嫁不出去的，男性有的是光棍的，这是说明男性比女性弱势，你这逻辑能力害得别人喂到嘴里才能看懂是么？,1
好家伙，文盲也开始谈戏剧了,1
你就说这样的现象普不普遍吧女宝想借结婚改善生活的真不了,1
一直有同学咨询，问报满的课程能不能多加一个名额，这个确实不能加！课堂每期限制人数，是为了同学们的学习质量，请大家谅解！报满的课程是可以选择登记候补的，谢谢大家,0
淡定的表示祝福。。多年积累的感情，修成今日的正果。保密工作做得也好。连我都被蒙在鼓里好多年。太牛逼了。祝贺你们。办公室恋情的典范！,0
遇到个沙比盗号他妈的登录了还不改我密码只知道踢我设备，沙比，大半夜的老子还想睡觉呢你吗鍀,1
小企鹅和麻麻也端午快乐哦小佳?端午快?喔,0
在你成为业界老大或世界500强之前，请不要用这样口吻来设计你的品牌口号，因为没有人知道你是谁。要俗，要俗到恶俗，人们都记住你了,0
落跑新郎是吗,0
马勒贝尔有着全毛里求斯最棒的沙滩哦~刚去了回来哦。贝勒马尔酒店很赞。,0
我不太清楚这有什么可以骄傲的。假设他不喜欢黑人，喜欢男人呢？那阿姨是不是也一样要把他打死。喜欢城乡结合部土小妹呢？,1
认齄,1
河北乱着呢，不管是黑社会还是本地百姓，都是狠碴子。,1
好装逼是东北人共有的特性，我在东北待过5年接触的人也比较多。不是地域黑哈。确实是问题存在！,1
【#非常了得#柳岩出写真？】出了新书《过得刚好》，这不，本期节目一开始，便和放下狠话，说要在年底出一套四位主持人的书籍套装还现场吆喝起了，争取出一本写真集，到时候再加上，一起回馈广大观众。,0
原来你去三号院，和翟副主任喝酒喝多了，还尼玛吐血了。丢人,0
上海的来了,0
红烛摇曳中，生日歌在午夜缓缓响起，温馨而甜蜜。每年这个时刻都会告诉自己，要坚持最初的梦想，好好守护爱我和我爱的人，不放弃每一个让生命更加精彩的可能。感谢一直以来给予我支持和关爱的家人、朋友！恭祝自己生日快乐，幸福满屋！,0
这个张某脑瓜子里好像有屎，都撕破脸皮了还要求继续上班，还上尼玛呀，赶紧拿一个月工资走人得了！,1
看起来很美，舍不得吃呢,0
你站在中国人的角度上考虑总觉得澳洲有一点点人搞种族歧视你就觉得受不了了说澳洲是种族主义国家，反而自己国家人均中华民族最强大最聪明外国都是垃圾黑皮白皮言论视而不见说明你也不过是个立场派屁股大于脑袋的双标人士而已,1
吉祥如意幸福安康！色彩很美!??恭禧??，?事如意!,0
你妈妈就是这样引诱我的，能不知道,1
你必须给我幸福到死！必须！啊啊啊！天啊！你居然都不通知我一声！桑心勒我又相信爱情勒哈哈～幸福昂！,0
老爸老妈欧洲之行带回来的礼物……,0
半夜看书，口水暗涌。一书的帅哥帅餐厅和好菜好理念，没买错,0
又黑我大北京地铁。。。。都是神人,0
噗这话说的，现在知乎黑女权都是政治正确了。,1
简单说是肚子里需要多灌点坏水儿,0
别人开店口丩便利店，亻尔开店口丩女马辶畐专卖店。,1
谢谢若铭过几天你也24啦…大曦曦，生日快乐哦！么嘛～,0
广东……听说你们什么都吃，蛇鼠婴儿……,1
新年快乐！万柳阁的兄弟姐妹们！过去的一年你们辛苦啦！愿我们新的一年更上新台阶！,0
实在气不过希望亻尔速速跪下感谢亻尔爹扌品木亻尔这犭句婊子,1
我操亻尔女马亻尔也是惊天大婊子了还他女马想给老子泼脏水有这功夫把亻尔自己衤皮野狗咬到路上的肠子收拾收拾塞回自己那张烂嘴里吧再给老子泼脏水亻尔直系亲属一夕匕一个手tm这么长逼脸那么大塞亻尔女马子宫糜烂臭气熏天大黑洞里有时间给亻尔妈治性病再倒贴我一下把亻尔爹从坟地里刨出来辶关去亻尔上班床上跟亻尔打炮看塞得塞不住亻尔的贝戋嘴,1
姑娘都羡慕你呢…还有招财猫高兴……小学徒一枚，等着明天见您呢大佬范儿,0
建议上春晚！妹长着坑爹的大白腿啊，妹穿着齐B的小短裙啊。狼哥你别学那朝鲜发火箭啊，吃不饱果然就射不远啊……你看看最奇怪的是活了四十多岁的喜欢三俗的春台竟然没转，所以转发上不去。。,0
草泥马的。情怀怎么了，你没有情怀就否定别人的想法，他麻痹鍀情怀永远就不是贬义词。工科臭调丝，过你的老老实实本本分分没有思想没有追求的行尸走肉般的平凡生活吧。,1
要亻尔女马的香蕉船,1
程哥哥最近一直对着小蹦同学各种拍呀拍好久没给他们拍照了,0
现在的一夕匕变态真的是越来越变态了！！吓得我都不敢玩贴吧了[怒][怒][怒],1
一不留神我又大了一岁，普大喜奔，同乐同乐。,0
谢谢喜欢，表里如一更给力欢心哥，你被表扬了哦，快请全体吃饭,0
你觉得这csdx敢在国内瞒报吗，也就是国外,1
我在看#中国好声音#真的是不同于其他选秀节目，就是喜欢这种听的我一身鸡皮疙瘩的感觉,0
还有骗子遍地。尤其是江南区的整形美容机构专坑中国人。江南站11号口的缪慈美容院和12号口的椰美牙科，由同一家韩国人在深圳注册的营销公司做中文市场推广。价格看起来便宜，实际上缪慈打针类的项目稀释很多，皮肤管理类的也很粗糙敷衍，,1
这狼还真不见外，是把自己化装成狗了？,0
如果喜欢面条的话可以考虑?很方便很想购入一支，实现厨房电器一体化是我的梦想做起来很好玩儿~看着真不错,0
#下班欢乐多#儿子的面具还能这样用~~（转）,0
出来后碰到的大部分河南人东北以及山东人 都让人贼窝心 我是说我碰到的一大部分 不代表全部 以前我不地域黑也骂地域喷子 直到我现在我真正见识到了,1
早安，又见周五，愉快的一天到来了。,0
妈卖批的还有脸出来十买盗版周边，给亻尔五毛滚吧,1
所以很多人说双子花心，其实只是还没找到那个真正爱的人，我脚的我真是这样，喜欢人容易爱人难...这个双子座微博很不错哦推荐关注带你进入双子座的心理世界,0
你mei事?gen我??啥呢，我?不是吕洞宾,1
昨晚吃了饭去遛弯~啦啦啦~用了老照片的模式拍照~哈哈~好玩我出差了~你们懂得~,0
看到这个让我很不淡定，黑黑，谢谢欣赏景色好美！！姑娘更美！！！求交往！,0
88tmd,1
内卡河、古堡、超级大酒桶、木结构小火车，雪天的海德堡别有风情哦?,0
#端午节资讯#从广铁集团获悉，为满足旅客出行需求，端午节前后几日，东环高铁加开旅客列车，端午节(12日)，东环高铁加开5对(10趟)旅客列车。,0
下列人员绝对有创意，汤圆他们把黑芝麻和到面里，里头再包黑芝麻馅儿；白的是肉馅儿，第一次吃，特好吃????黑芝麻的把陷包外头了？白的大小个是什么？,0
今天就是该去游乐园玩的嘛祝小盆友生快,0
不看就知道假的，上海人最排外了（doge）,1
为欢迎小姐的宝书到我家做客，今晚我亲手为它制作了一件漂亮的“家居服”，所以Miss杨请放心，我会好好照顾它哒，谢谢你哟！,0
"感谢范饭的混音工作的敬业和努力,和你工作真愉快",0
那我这种十一上一天休两天的是不是煞笔到家，妈的这个司马银行司马行长,1
no丶other丶love劳驾您抽个空管下你家这亻囟儿夂辶畐媳妇好不？给人填堵这种事她不是一次这么亻故了？他妈的自演自导的事也是没少来，你家要是开电影院滚动放她的戏，一年都不带重样！我跟她也警告过，三番两次挂名摸黑我，我忍了多少次？！我容忍衤皮她当客气是不？丷observant丷,1
#带着微博去圆梦#很高兴又一个梦想得以实现！！！,0
呵呵深更半夜不睡觉你易购的啊泥手机像素好烂，不愧天意（天翼）,0
若至学校,1
sb玩意儿,1
拜托，千万不要投诉我，有#专家#宣传吃蟹后手上没腥味的是好蟹！昨晚吃了成隆行的大闸蟹，到今天手上还一股蟹味，香啊！想起调侃上海人吃大闸蟹后不洗手的笑话。彭总说得对！世间没有真正的物美价廉，那是愿望，物有所值就好！！,0
倒贴500都没人艹的坐台鸡,1
笑死，当时酒吧不让140+的进有些人就急了,1
2023年了活的像个迂腐的老太婆,1
安逸噢？瓜p一个二个的带啥子哟恁恩莽撮撮的哦砍脑壳的背时娃儿末求天盎撮盎错的找不求到带弄些啥子玩意儿,1
主要吧，人希拉里还歧视亚裔,1
扔块?在?机上，狗都?你33会连招。,1
劣质香水喷在女宝的身上居然这么有优越感,1
我可没说你不好脸，我是说不好脸的都是你这样的,1
垃圾shuang响炮。,1
哈哈哈，迎宾水果，略长略挺啊！我在这里：#北京开元名都大酒店#,0
回家拉她妈妈嘴里,1
谢谢饭团子的两周年礼物我就是驴牌的命,0
b肯定有问题，乱jb说什么，我肯定乐？,1
温泉控~谢谢支持。。周末愉快。,0
下周期就开播,0
"谢谢!晚安。说的太好了!学习了,与亲们分享!晚安,好梦!",0
在昆明的朋友注意啦！因工作时间与新东方英语课程相冲突现低价转让新概念+口语提升英文的完美组合课程请需要的朋友私信我详谈。诚心转让！,0
爱到永远，值得,0
你妈现在在哪个lu子里呢？我去观摩观摩,1
贾老师这是有闲有艺有情趣老贾勤快人~俺是耐不住这个烦滴,0
转发谢谢预祝钟声老师演出成功！,0
亲，好吃就经常来尝尝西江的美味吧,0
那些youjian犯人也是这么说的,1
人家的自由你管得着吗油饼,1
想看到“大漠孤烟直，长河落日圆……”吗？来……赞不完的人文景观，品不完的美酒佳肴，令人敬佩的、执迷不悟的老顽童，我上瘾了哈哈，再来一篇！,0
气疯了。我要地域攻击了。cao你们妈的台湾人。cao你妈的高人一等。滚,1
你话那么多怎么不坐尼马坟头上跟她慢慢说。,1
我要告诉我妈去，不知道她会不会哭姜？,0
实不相瞒，我歧视黑人,1
唯我大加州温暖宜人，啊哈哈哈哈哈（叉腰狂笑）加州。。。,0
这个笑CRY！两边都觉得很冤广西师大稍有点盛气凌人了，读者不懂可解释嘛！中国最美怎么了丶专家特制又怎么了，让消费者误会就应总结网销到底哪没做到位如评论里读者还没下手切平书边，还是建议让这本“中国最美图书保持原貌”吧。这是特别设计毛边,0
爱，从来没有固定的模式，每一个细微举动都是表达“爱”最好的方式！花间堂，在许多微不足道的动作里，表达满满的爱意！,0
爱林芝，也爱帮助别人！,0
一百名哦就是今天哦，走过路过不要错过！,0
我就等着办杂志呢粉丝超1万，就是一份杂志；粉丝超10万，就是一份都市报；粉丝超100万，就是一份全国性大报。,0
和大学好姐妹在蓝色港湾饭前饭后大吃大喝！想起那些没心没肺的日子，某女人都要当妈了还扮嫩！您能再＂嫩＂点不？天气闷闷，心情好好~~,0
看见这样的女人，只有恶心而已！,1
小仙男不付钱怎么了？这叫“阳刚之气”,1
"很惋惜的看着他说：""手术能整回-来吗？""",1
粗犷之中不乏细腻，好歌《飞天》已成经典，希望《追风骏马》也成为经久传唱的佳作！好词草原是马，白云的马；草原是琴，青草的琴。当你听到天边的马头琴，那是我深深的歌唱的根！,0
今晚8：00BTV公共频道?消费向导?将播出风林火山，看老板如何紧张出汗，拍下电视画面at我将得到汽水一瓶和一句衷心祝福~,0
祝亻尔女朋友永远都是充气的,1
跪族们不敢评论你,1
你出?的时候是不是被扔起来三差，被接住了两次？,1
美丽冻人的跨年倒数,0
微博女打拳都急疯了，终于有个关注本身的。,1
嘿，在方文山的店对面有家超平价的美妆店，名字是「小三美日」,0
恭喜恭喜，非得也要VIP中P恭喜老郭！?云社开我家门口了，给我来张月票吧，要VIP中P那种！祝明晚首演成功，南京的老少爷们多捧啊！,0
宜家,0
俺没读过啥书！如此雷同，纯属巧合！还是起码才识渊博啊！所以社长历害！诸葛亮全句是：“上有其心，下无其人。众皆务虚，扪心自愧。”竟与古人同！众皆务虚，扪心自愧。诸葛亮,0
谁特么的和你一个国家，你个鬼子,1
你被你老板干过吧？,1
"1，酒托儿；2,反正不能喝，砸了赚眼球儿；3，如果真稀罕，砸一瓶，剩下的更贵。那就瓶假酒呀SB！脑子进昌黎假酒了！神经病！国产红酒厂商买通的吧哈哈哈.高帅富都不太聪明",0
当然欢迎!以下话是对你大学老师说的:老师，该同学已预订给三亚维景国际度假酒店啦，千万不要分给其他公司哦,0
咱们结伴去布达佩斯当土豪吧！先备个攻略>>,0
当他问无论多么恶心的东西你们都吃吗，你可以说“不，我们不吃印度人”，或者也可以说“是，我们吃印度人”。,1
明白了，流氓干啥都行，就是不能侮辱女性，世界围着女性转，女性人权高于其他人,1
不用比赛就会晕倒一片吧，真的很帅！,0
为了保护男宝,1
真的难怪香港人，台湾人，abc们歧视这些人的，一锅老鼠屎坏了一锅粥，我想象得出那个场景，自以为圆滑世故很厉害的嘴脸，实际在正常人眼中屁也不是，恶心,1
真美啊!,0
#周末HK好康#这想带这只可爱的熊宝宝回家？即日起到沙田广场内的屈臣氏BB概念店，购物满HK$149，就可以抱回家罗！,0
虽然是马蒂奇作出的机会，但是我还是想说：马蒂奇你tm能不能别xjb带啊！,1
癞蛤ma,1
必须的！严禁他人偷拍！啊哈哈，你跟他说以后长期提供杜小猫写真照片！再次感谢小猫御用摄影师,0
倒数第二段不同意。因为白人是比黑人更大也是更现实的威胁。所以我们应该支持黑人对白人的反抗，,1
一个挣钱的一个消费的性质不一样啊这什么问题、手和脑之间的线没连吗,1
狗屎！！！！！！十分得人锡哦,0
深夜矫情一把hai，不管你看不看得到我都想shuo你tm就孤身一辈子吧,1
扌品木亻尔全家女性除了亻尔虚情假意扌品木亻尔女马,1
虽然不是成年女性但还是马克mark马马个先马马克之前看过第一话就一口气追完了（（,0
那是鸭子上海漂死猪，香港漂死鸡,0
#我爱黄金假日#你，在哪里？在享受着什么样的假日,0
#海南旅游资讯#【2月海口空气质量全国第一将新建3个空气监测站】昨天，环境保护部发布2月份京津冀、长三角、珠三角区域及直辖市、省会城市和计划单列市等74个城市空气质量状况，海口市继续保持排名第一。今年准备新建的3个环境空气质量监测站可以更全面反映空气质量优劣。,0
小日本,1
我女的我也认为姐姐可真是茶呢,1
真论抢劫，干坏事黑人比得了白人？人家白皮才是真正的行家,1
一晃相识十年，当年最佳“损友”已为人母致青春！,0
也给你寄一张？snoopy那张太可爱了小史滴明信片已寄出。,0
强人啊,0
大早上一来就看到同学的亲笔，热泪盈眶呀，幸亏今天没涂没画的，这是要感动死呀……耳边飘起“常回家看看……”,0
喜欢就好。我们还有更多商品陆续推出，多关注哦。喜欢不？众多美女在一起很养眼哦~！,0
每个队员都接受采访了，哎哟不错哦,0
湖中亭顶有小平同志生平连环画，看到没,0
挺好！挺好！涨姿势了,0
果然男的基本盘,1
我是运?duo好出?竟然踩了个你,1
这才是地道吃货美食家啊兔爷家的菜被亲点评得相当到位，兔爷觉得好感动啊，会继续努力做出好菜让大家满意的！,0
无视傻逼就是对傻逼最大的羞辱我说的对吗金美女右边俩二货别找骂！就是有你们这样的民，才会滋养那样的官！嗯，去泰国没准有戏右边你是当官的料！去竟选呀！不是民选的官能有啥含量？！,0
艾玛，月饼我最爱,0
你一笑，狼上吊。你一叫，鸡飞狗跳。你一站，臭气弥漫，你一看，世界震撼。你出汗，虱子受难。你不打扮，比鬼难看。你一打扮，鬼吓探寰。,1
我不装了，我摊牌了，我就是歧视黑人怎么了，,1
笑死，楼里有个小女宝破防了，女宝每次急眼了就知道重复老掉牙的那句话,1
哈哈，有才，太恐怖了。。。???,0
"如果是国人警察来了一般不会跑吧..黑人这是自带反抗暴力机关的基因，我就想知道跑了后抓到了没,没看到相关说明。",1
翻译：你能怎样，关我屁事,1
抢了buff转身就送你雷锋转世？,1
他妈的？能不能再舞池一点？直接让我不用上班了还他妈的拖欠我工资？嗯？,1
日亻尔麻痹死岛又鸟我凯的第一次去美国亻尔他妈敢举cp一夕匕全家是又想借我凯的热度抄抄亻尔的心头肉吧[哼][怒],1
这个蛋糕很适合放在我们酒店,0
别挺了，再挺也就一旺仔小馒头,1
欢迎大家收看、指导！,0
"『从IT角度看学英语』要是用翻译的方法学的话就像跑虚拟机(VM)一样，处理速度(思维)和输出(表达)之间总存在损耗(overhead)。不如试试用原生态学法，从思维方式开始改变。一开始会辛苦点，但小成之后就不用损失""带宽""了。不过最后两套思维就像两套不同的""算法""，挑一套适合自己的才好。",0
穿马靴的女孩子最帅气了！虽然不是第一个，但很感谢MM对活动的支持！,0
